scaler,method,k,n_components,n_neighbors,min_dist,metric,bic,aic,silhouette,calinski_harabasz,davies_bouldin
Power (Yeo-Johnson),KMeans,5,5,15,0.2,correlation,,,0.3027295768260956,1059.885498046875,1.2465401529314757
Power (Yeo-Johnson),GMM,6,5,15,0.2,correlation,34297.50242652893,33579.21484375,0.24008557200431824,814.4329223632812,1.2990784847492483
Power (Yeo-Johnson),KMeans,6,5,15,0.2,correlation,,,0.28990283608436584,1001.8381958007812,1.2714090524441002
Power (Yeo-Johnson),GMM,7,5,15,0.2,correlation,33799.15130293579,32960.19140625,0.258638858795166,825.3582763671875,1.191325183974073
Power (Yeo-Johnson),KMeans,7,5,15,0.2,correlation,,,0.27715960144996643,914.0265502929688,1.2159489060711752
Power (Yeo-Johnson),GMM,2,5,15,0.2,euclidean,40214.66082715149,39979.0625,0.3226831257343292,1235.7608642578125,1.2838733142253986
Power (Yeo-Johnson),KMeans,2,5,15,0.2,euclidean,,,0.3365643620491028,1338.734130859375,1.2345233249089735
Power (Yeo-Johnson),GMM,3,5,15,0.2,euclidean,38433.83314105835,38077.5625,0.3666588366031647,1326.2337646484375,1.0380446658473341
Power (Yeo-Johnson),KMeans,3,5,15,0.2,euclidean,,,0.37515789270401,1422.7125244140625,1.0532708954423786
Power (Yeo-Johnson),GMM,4,5,15,0.2,euclidean,35718.27498621521,35241.33203125,0.3489280939102173,1135.4610595703125,1.0258177394636756
Power (Yeo-Johnson),KMeans,4,5,15,0.2,euclidean,,,0.37734225392341614,1214.24658203125,0.968891070971854
Power (Yeo-Johnson),GMM,5,5,15,0.2,euclidean,34222.49808137207,33624.8828125,0.29420915246009827,986.7803344726562,1.218408380094672
Power (Yeo-Johnson),KMeans,5,5,15,0.2,euclidean,,,0.3380875885486603,1174.9400634765625,1.0696341353183407
Power (Yeo-Johnson),GMM,6,5,15,0.2,euclidean,33125.06102027893,32406.7734375,0.296594500541687,844.2922973632812,1.070997976540865
Power (Yeo-Johnson),KMeans,6,5,15,0.2,euclidean,,,0.3456099331378937,1033.025634765625,0.9364283077171632
Power (Yeo-Johnson),GMM,7,5,15,0.2,euclidean,32163.08489668579,31324.125,0.3019215762615204,892.0777587890625,1.1073529584330015
Power (Yeo-Johnson),KMeans,7,5,15,0.2,euclidean,,,0.33905795216560364,1036.48681640625,0.9877023107129336
Power (Yeo-Johnson),GMM,2,5,30,0.01,correlation,30154.58270215149,29918.984375,0.4588479995727539,2535.9990234375,0.9053958082159077
Power (Yeo-Johnson),KMeans,2,5,30,0.01,correlation,,,0.468206524848938,2661.23583984375,0.8857746345208578
Power (Yeo-Johnson),GMM,3,5,30,0.01,correlation,27914.84485980835,27558.57421875,0.439078152179718,2140.872314453125,0.8750680766401477
Power (Yeo-Johnson),KMeans,3,5,30,0.01,correlation,,,0.45470157265663147,2262.3173828125,0.8692642948829977
Power (Yeo-Johnson),GMM,4,5,30,0.01,correlation,25668.72811121521,25191.78515625,0.34792575240135193,1897.70068359375,1.065369183563492
Power (Yeo-Johnson),KMeans,4,5,30,0.01,correlation,,,0.39418113231658936,2300.294189453125,0.9994103201286937
Power (Yeo-Johnson),GMM,5,5,30,0.01,correlation,24811.14261262207,24213.52734375,0.38752415776252747,2158.180419921875,0.9076783626755247
Power (Yeo-Johnson),KMeans,5,5,30,0.01,correlation,,,0.4091193675994873,2292.1865234375,0.8939239912499899
Power (Yeo-Johnson),GMM,6,5,30,0.01,correlation,22826.45555152893,22108.16796875,0.37140730023384094,2061.033203125,1.0191189783985808
Power (Yeo-Johnson),KMeans,6,5,30,0.01,correlation,,,0.3819580078125,2181.935791015625,1.0116447151185577
Power (Yeo-Johnson),GMM,7,5,30,0.01,correlation,21867.31341231079,21028.353515625,0.39342808723449707,2079.259765625,0.9588647258533761
Power (Yeo-Johnson),KMeans,7,5,30,0.01,correlation,,,0.4055356979370117,2159.456787109375,0.9575642360024089
Power (Yeo-Johnson),GMM,2,5,30,0.01,euclidean,28775.10809277649,28539.509765625,0.42268192768096924,2198.51708984375,0.9685044130773143
Power (Yeo-Johnson),KMeans,2,5,30,0.01,euclidean,,,0.4345371425151825,2331.979248046875,0.945819080542545
Power (Yeo-Johnson),GMM,3,5,30,0.01,euclidean,26544.59681293335,26188.326171875,0.4197557866573334,2013.54638671875,1.0451088863632048
Power (Yeo-Johnson),KMeans,3,5,30,0.01,euclidean,,,0.44243189692497253,2202.6435546875,0.9811151536990536
Power (Yeo-Johnson),GMM,4,5,30,0.01,euclidean,25044.19686121521,24567.25390625,0.36000970005989075,1898.1298828125,1.0487468552645396
Power (Yeo-Johnson),KMeans,4,5,30,0.01,euclidean,,,0.4023366868495941,2141.308837890625,0.9647474563536862
Power (Yeo-Johnson),GMM,5,5,30,0.01,euclidean,23566.68753449707,22969.072265625,0.3621906340122223,1869.024169921875,0.9992776053734591
Power (Yeo-Johnson),KMeans,5,5,30,0.01,euclidean,,,0.4055074453353882,2136.670166015625,0.9214117062586226
Power (Yeo-Johnson),GMM,6,5,30,0.01,euclidean,22008.18406715393,21289.896484375,0.3738838732242584,2049.05224609375,0.9578216873247835
Power (Yeo-Johnson),KMeans,6,5,30,0.01,euclidean,,,0.3961559534072876,2151.583984375,0.9289682418014076
Power (Yeo-Johnson),GMM,7,5,30,0.01,euclidean,19664.03802168579,18825.078125,0.37930193543434143,1938.5977783203125,1.0287294569333898
Power (Yeo-Johnson),KMeans,7,5,30,0.01,euclidean,,,0.4028388261795044,2044.46630859375,1.0038427349659353
Power (Yeo-Johnson),GMM,2,5,30,0.1,correlation,31906.79559277649,31671.197265625,0.4110841453075409,2064.059814453125,0.9986801721698675
Power (Yeo-Johnson),KMeans,2,5,30,0.1,correlation,,,0.4304445683956146,2234.69140625,0.9697619387680577
Power (Yeo-Johnson),GMM,3,5,30,0.1,correlation,29967.76673480835,29611.49609375,0.38702401518821716,1752.2188720703125,1.045873337464695
Power (Yeo-Johnson),KMeans,3,5,30,0.1,correlation,,,0.4073363244533539,1880.8984375,0.9722743752238717
Power (Yeo-Johnson),GMM,4,5,30,0.1,correlation,28513.71639246521,28036.7734375,0.35571980476379395,1532.7611083984375,1.0633480517042986
Power (Yeo-Johnson),KMeans,4,5,30,0.1,correlation,,,0.36736297607421875,1612.4639892578125,0.9492873358236795
Power (Yeo-Johnson),GMM,5,5,30,0.1,correlation,26488.24417512207,25890.62890625,0.35027244687080383,1688.48974609375,1.0129474671355219
Power (Yeo-Johnson),KMeans,5,5,30,0.1,correlation,,,0.36409443616867065,1800.777099609375,0.9924183177254186
Power (Yeo-Johnson),GMM,6,5,30,0.1,correlation,25186.50633277893,24468.21875,0.33017686009407043,1569.1500244140625,1.098459853141777
Power (Yeo-Johnson),KMeans,6,5,30,0.1,correlation,,,0.34664028882980347,1676.73828125,1.0636178202945414
Power (Yeo-Johnson),GMM,7,5,30,0.1,correlation,24457.44817793579,23618.48828125,0.32669946551322937,1516.49560546875,1.0891022139815223
Power (Yeo-Johnson),KMeans,7,5,30,0.1,correlation,,,0.3441212773323059,1614.2203369140625,1.0854931423276877
Power (Yeo-Johnson),GMM,2,5,30,0.1,euclidean,30117.55535840149,29881.95703125,0.39678826928138733,2002.283935546875,1.0135982468684388
Power (Yeo-Johnson),KMeans,2,5,30,0.1,euclidean,,,0.42870819568634033,2315.109130859375,0.9546264246484967
Power (Yeo-Johnson),GMM,3,5,30,0.1,euclidean,28175.27259418335,27819.001953125,0.3715692460536957,1660.5145263671875,1.1491275824914309
Power (Yeo-Johnson),KMeans,3,5,30,0.1,euclidean,,,0.414779394865036,2007.199462890625,1.0342141065299642
Power (Yeo-Johnson),GMM,4,5,30,0.1,euclidean,26122.44881434021,25645.505859375,0.27593955397605896,1215.984130859375,1.2247162703323708
Power (Yeo-Johnson),KMeans,4,5,30,0.1,euclidean,,,0.3669178783893585,1676.9700927734375,1.030916173904531
Power (Yeo-Johnson),GMM,5,5,30,0.1,euclidean,25844.88675324707,25247.271484375,0.32779595255851746,1600.8133544921875,1.0151684693817455
Power (Yeo-Johnson),KMeans,5,5,30,0.1,euclidean,,,0.3639923632144928,1876.6260986328125,1.0047374616659408
Power (Yeo-Johnson),GMM,6,5,30,0.1,euclidean,24601.39305152893,23883.10546875,0.28856348991394043,1546.1640625,1.1689715857228569
Power (Yeo-Johnson),KMeans,6,5,30,0.1,euclidean,,,0.3172633945941925,1674.2852783203125,1.099857662907775
Power (Yeo-Johnson),GMM,7,5,30,0.1,euclidean,23045.62200606079,22206.662109375,0.26640674471855164,1184.0028076171875,1.1271575173535233
Power (Yeo-Johnson),KMeans,7,5,30,0.1,euclidean,,,0.3414754271507263,1673.8863525390625,1.0418661336950523
Power (Yeo-Johnson),GMM,2,5,30,0.2,correlation,32891.58465527649,32655.986328125,0.3870764672756195,1847.8828125,1.0583937757037445
Power (Yeo-Johnson),KMeans,2,5,30,0.2,correlation,,,0.40567800402641296,1991.7593994140625,1.032342543703818
Power (Yeo-Johnson),GMM,3,5,30,0.2,correlation,31516.24720355835,31159.9765625,0.3034750819206238,1362.7686767578125,1.2310399701746464
Power (Yeo-Johnson),KMeans,3,5,30,0.2,correlation,,,0.32008081674575806,1480.0335693359375,1.181939361844921
Power (Yeo-Johnson),GMM,4,5,30,0.2,correlation,30072.95076746521,29596.0078125,0.3010826110839844,1299.0894775390625,1.2375961189284177
Power (Yeo-Johnson),KMeans,4,5,30,0.2,correlation,,,0.33225271105766296,1421.7740478515625,1.0529607282024194
Power (Yeo-Johnson),GMM,5,5,30,0.2,correlation,29060.57620637207,28462.9609375,0.31534960865974426,1404.989990234375,1.0706784547932213
Power (Yeo-Johnson),KMeans,5,5,30,0.2,correlation,,,0.3275078535079956,1523.196044921875,1.0794750675086748
Power (Yeo-Johnson),GMM,6,5,30,0.2,correlation,28506.60789527893,27788.3203125,0.2975751459598541,1297.645751953125,1.1359718719230152
Power (Yeo-Johnson),KMeans,6,5,30,0.2,correlation,,,0.31086641550064087,1405.5928955078125,1.1516679934751284
Power (Yeo-Johnson),GMM,7,5,30,0.2,correlation,27355.17474043579,26516.21484375,0.2988593578338623,1260.73095703125,1.1964799183905293
Power (Yeo-Johnson),KMeans,7,5,30,0.2,correlation,,,0.32859307527542114,1400.222900390625,1.1096055197810952
Power (Yeo-Johnson),GMM,2,5,30,0.2,euclidean,30877.37762402649,30641.779296875,0.36481529474258423,1720.3072509765625,1.0990513309222703
Power (Yeo-Johnson),KMeans,2,5,30,0.2,euclidean,,,0.396994024515152,2010.4149169921875,1.0280504039535148
Power (Yeo-Johnson),GMM,3,5,30,0.2,euclidean,29425.28431293335,29069.013671875,0.31188803911209106,1251.701904296875,1.25365435997994
Power (Yeo-Johnson),KMeans,3,5,30,0.2,euclidean,,,0.3721449077129364,1667.85107421875,1.1496289055818345
Power (Yeo-Johnson),GMM,4,5,30,0.2,euclidean,27832.41170496521,27355.46875,0.2523970603942871,1012.3561401367188,1.2192001347298278
Power (Yeo-Johnson),KMeans,4,5,30,0.2,euclidean,,,0.3337607681751251,1408.666748046875,1.0918817852581235
Power (Yeo-Johnson),GMM,5,5,30,0.2,euclidean,27462.61917512207,26865.00390625,0.2645527422428131,1096.4810791015625,1.1704967203307992
Power (Yeo-Johnson),KMeans,5,5,30,0.2,euclidean,,,0.32611513137817383,1509.630859375,1.078347236705366
Power (Yeo-Johnson),GMM,6,5,30,0.2,euclidean,26813.56883277893,26095.28125,0.2562173008918762,1179.4326171875,1.2146719400616997
Power (Yeo-Johnson),KMeans,6,5,30,0.2,euclidean,,,0.31041795015335083,1421.620849609375,1.1274350136080147
Power (Yeo-Johnson),GMM,7,5,30,0.2,euclidean,26226.47942793579,25387.51953125,0.2560739517211914,1023.0626831054688,1.1366874295203815
Power (Yeo-Johnson),KMeans,7,5,30,0.2,euclidean,,,0.3080310523509979,1330.482177734375,1.127720630576
Power (Yeo-Johnson),GMM,2,8,8,0.01,correlation,61706.9754464386,61195.5546875,0.23577767610549927,646.0629272460938,1.8057414512550882
Power (Yeo-Johnson),KMeans,2,8,8,0.01,correlation,,,0.2415703982114792,680.8323974609375,1.7755185132006188
Power (Yeo-Johnson),GMM,3,8,8,0.01,correlation,56411.363663739015,55641.359375,0.27408885955810547,720.3786010742188,1.3738173071081141
Power (Yeo-Johnson),KMeans,3,8,8,0.01,correlation,,,0.2760326862335205,722.3671264648438,1.3697277658218665
Power (Yeo-Johnson),GMM,4,8,8,0.01,correlation,51090.716724789425,50062.12890625,0.3259495198726654,772.4759521484375,1.2693124817696384
Power (Yeo-Johnson),KMeans,4,8,8,0.01,correlation,,,0.33153003454208374,816.3616333007812,1.2574164637360177
Power (Yeo-Johnson),GMM,5,8,8,0.01,correlation,45726.47994208984,44439.30859375,0.3557433485984802,779.8492431640625,1.1409875612043514
Power (Yeo-Johnson),KMeans,5,8,8,0.01,correlation,,,0.3558846712112427,784.1837768554688,1.1417432889411565
Power (Yeo-Johnson),GMM,6,8,8,0.01,correlation,42129.23144064026,40583.4765625,0.3437424302101135,772.5933837890625,1.1253373584581576
Power (Yeo-Johnson),KMeans,6,8,8,0.01,correlation,,,0.34999969601631165,789.4410400390625,1.1057593299270796
Power (Yeo-Johnson),GMM,7,8,8,0.01,correlation,38424.346220440675,36620.0078125,0.3719210624694824,864.4630126953125,1.0577840608164133
Power (Yeo-Johnson),KMeans,7,8,8,0.01,correlation,,,0.38254275918006897,894.7888793945312,1.0329713325629084
Power (Yeo-Johnson),GMM,2,8,8,0.01,euclidean,65758.82310268859,65247.40234375,0.27081796526908875,604.0514526367188,1.4736268854399746
Power (Yeo-Johnson),KMeans,2,8,8,0.01,euclidean,,,0.2699025869369507,618.1233520507812,1.488707133531997
Power (Yeo-Johnson),GMM,3,8,8,0.01,euclidean,58373.543351239015,57603.5390625,0.3363618552684784,935.3831787109375,1.2915146226383407
Power (Yeo-Johnson),KMeans,3,8,8,0.01,euclidean,,,0.3537253141403198,999.667236328125,1.2334281474143982
Power (Yeo-Johnson),GMM,4,8,8,0.01,euclidean,51228.861256039425,50200.2734375,0.3840338885784149,1032.1856689453125,1.090470979331287
Power (Yeo-Johnson),KMeans,4,8,8,0.01,euclidean,,,0.3908107876777649,1085.1302490234375,1.0879574289686422
Power (Yeo-Johnson),GMM,5,8,8,0.01,euclidean,47690.64400458984,46403.47265625,0.3571317791938782,922.853271484375,1.3338276347082503
Power (Yeo-Johnson),KMeans,5,8,8,0.01,euclidean,,,0.3573226034641266,926.2605590820312,1.3552891846746296
Power (Yeo-Johnson),GMM,6,8,8,0.01,euclidean,41894.71972189026,40348.96484375,0.36857113242149353,914.2322387695312,1.2315549709896338
Power (Yeo-Johnson),KMeans,6,8,8,0.01,euclidean,,,0.3692602217197418,915.44384765625,1.2558895012580598
Power (Yeo-Johnson),GMM,7,8,8,0.01,euclidean,37139.865751690675,35335.52734375,0.40032052993774414,971.7005615234375,1.0503976909678974
Power (Yeo-Johnson),KMeans,7,8,8,0.01,euclidean,,,0.40160509943962097,972.9164428710938,1.0487945346048642
Power (Yeo-Johnson),GMM,2,8,8,0.1,correlation,60353.8191964386,59842.3984375,0.22530068457126617,608.2192993164062,1.86998814410798
Power (Yeo-Johnson),KMeans,2,8,8,0.1,correlation,,,0.2309691160917282,651.9235229492188,1.8152097438822974
Power (Yeo-Johnson),GMM,3,8,8,0.1,correlation,55949.094132489015,55179.08984375,0.2754480540752411,716.7405395507812,1.4189665054284786
Power (Yeo-Johnson),KMeans,3,8,8,0.1,correlation,,,0.2748893201351166,722.5238037109375,1.4156397856486134
Power (Yeo-Johnson),GMM,4,8,8,0.1,correlation,50996.580006039425,49967.9921875,0.2736402750015259,623.6089477539062,1.2815760895001944
Power (Yeo-Johnson),KMeans,4,8,8,0.1,correlation,,,0.27900391817092896,641.0377807617188,1.2464552465981302
Power (Yeo-Johnson),GMM,5,8,8,0.1,correlation,45441.05416083984,44153.8828125,0.3242911994457245,761.425048828125,1.202960254747357
Power (Yeo-Johnson),KMeans,5,8,8,0.1,correlation,,,0.3366925120353699,797.6459350585938,1.1706081653695606
Power (Yeo-Johnson),GMM,6,8,8,0.1,correlation,41256.37206564026,39710.6171875,0.3672943711280823,834.7610473632812,1.0747523443749654
Power (Yeo-Johnson),KMeans,6,8,8,0.1,correlation,,,0.3690568208694458,843.99267578125,1.0666894849565414
Power (Yeo-Johnson),GMM,7,8,8,0.1,correlation,38404.400907940675,36600.0625,0.3841623067855835,907.4122924804688,1.0407672622046806
Power (Yeo-Johnson),KMeans,7,8,8,0.1,correlation,,,0.39165282249450684,929.9923706054688,1.0240737857914264
Power (Yeo-Johnson),GMM,2,8,8,0.1,euclidean,63660.0301339386,63148.609375,0.23583810031414032,613.3272094726562,1.7739995815678942
Power (Yeo-Johnson),KMeans,2,8,8,0.1,euclidean,,,0.23575817048549652,626.285888671875,1.7871185970370045
Power (Yeo-Johnson),GMM,3,8,8,0.1,euclidean,56922.266007489015,56152.26171875,0.33853816986083984,946.5950927734375,1.2586973699940227
Power (Yeo-Johnson),KMeans,3,8,8,0.1,euclidean,,,0.34542322158813477,982.75,1.2655186167342707
Power (Yeo-Johnson),GMM,4,8,8,0.1,euclidean,51140.744068539425,50112.15625,0.3685062527656555,1027.587890625,1.1029724340888727
Power (Yeo-Johnson),KMeans,4,8,8,0.1,euclidean,,,0.373593807220459,1039.2908935546875,1.0958541771159225
Power (Yeo-Johnson),GMM,5,8,8,0.1,euclidean,45131.33541083984,43844.1640625,0.3443666994571686,873.048095703125,1.4453685882977187
Power (Yeo-Johnson),KMeans,5,8,8,0.1,euclidean,,,0.35386115312576294,910.046630859375,1.3156317492816718
Power (Yeo-Johnson),GMM,6,8,8,0.1,euclidean,41758.99706564026,40213.2421875,0.3369910717010498,771.8201293945312,1.3906047904444268
Power (Yeo-Johnson),KMeans,6,8,8,0.1,euclidean,,,0.34791436791419983,809.9879150390625,1.2875476321076122
Power (Yeo-Johnson),GMM,7,8,8,0.1,euclidean,39711.178251690675,37906.83984375,0.3282136619091034,763.6431274414062,1.2294725365846921
Power (Yeo-Johnson),KMeans,7,8,8,0.1,euclidean,,,0.34107473492622375,794.7830200195312,1.1944141916695659
Power (Yeo-Johnson),GMM,2,8,8,0.2,correlation,62268.3543526886,61756.93359375,0.20644979178905487,562.0545654296875,1.956868877444577
Power (Yeo-Johnson),KMeans,2,8,8,0.2,correlation,,,0.2125876247882843,597.5840454101562,1.8987979230426781
Power (Yeo-Johnson),GMM,3,8,8,0.2,correlation,56332.840226239015,55562.8359375,0.24369849264621735,607.3225708007812,1.4758006730856466
Power (Yeo-Johnson),KMeans,3,8,8,0.2,correlation,,,0.2471904307603836,658.4193115234375,1.4828999202127864
Power (Yeo-Johnson),GMM,4,8,8,0.2,correlation,53028.517506039425,51999.9296875,0.2579461336135864,604.045654296875,1.4533372991207663
Power (Yeo-Johnson),KMeans,4,8,8,0.2,correlation,,,0.27105629444122314,666.7466430664062,1.393066761418329
Power (Yeo-Johnson),GMM,5,8,8,0.2,correlation,50426.96041083984,49139.7890625,0.25277483463287354,574.1742553710938,1.3487612443831685
Power (Yeo-Johnson),KMeans,5,8,8,0.2,correlation,,,0.2806556820869446,643.9837646484375,1.3091076074692298
Power (Yeo-Johnson),GMM,6,8,8,0.2,correlation,47609.54003439026,46063.78515625,0.30022501945495605,645.7373046875,1.1525399466452504
Power (Yeo-Johnson),KMeans,6,8,8,0.2,correlation,,,0.32880640029907227,704.3876953125,1.126840090392939
Power (Yeo-Johnson),GMM,7,8,8,0.2,correlation,44534.381376690675,42730.04296875,0.2643066644668579,577.3206176757812,1.2550715940932466
Power (Yeo-Johnson),KMeans,7,8,8,0.2,correlation,,,0.2920394837856293,633.0145263671875,1.219452552959027
Power (Yeo-Johnson),GMM,2,8,8,0.2,euclidean,64674.2801339386,64162.859375,0.2366034835577011,635.9482421875,1.768256479469321
Power (Yeo-Johnson),KMeans,2,8,8,0.2,euclidean,,,0.23905204236507416,646.6041259765625,1.7463362530222157
Power (Yeo-Johnson),GMM,3,8,8,0.2,euclidean,59404.598038739015,58634.59375,0.2999010384082794,831.1565551757812,1.3595092630431098
Power (Yeo-Johnson),KMeans,3,8,8,0.2,euclidean,,,0.3236832320690155,912.9566650390625,1.2995209419174933
Power (Yeo-Johnson),GMM,4,8,8,0.2,euclidean,53764.298756039425,52735.7109375,0.33203527331352234,836.6219482421875,1.1724646657438642
Power (Yeo-Johnson),KMeans,4,8,8,0.2,euclidean,,,0.3449491560459137,905.0458374023438,1.1552949835655375
Power (Yeo-Johnson),GMM,5,8,8,0.2,euclidean,49127.69869208984,47840.52734375,0.3121127188205719,810.4926147460938,1.2525217775976365
Power (Yeo-Johnson),KMeans,5,8,8,0.2,euclidean,,,0.3188376724720001,845.7800903320312,1.2377832163593285
Power (Yeo-Johnson),GMM,6,8,8,0.2,euclidean,46049.53612814026,44503.78125,0.2825239896774292,712.9108276367188,1.3203583431244794
Power (Yeo-Johnson),KMeans,6,8,8,0.2,euclidean,,,0.31572094559669495,768.7068481445312,1.2459376019089603
Power (Yeo-Johnson),GMM,7,8,8,0.2,euclidean,42227.471220440675,40423.1328125,0.32095494866371155,702.4140014648438,1.2325423565187001
Power (Yeo-Johnson),KMeans,7,8,8,0.2,euclidean,,,0.33084675669670105,732.3435668945312,1.206687787693251
Power (Yeo-Johnson),GMM,2,8,15,0.01,correlation,39086.1902901886,38574.76953125,0.37583374977111816,1577.9276123046875,1.1589957066320231
Power (Yeo-Johnson),KMeans,2,8,15,0.01,correlation,,,0.3935655653476715,1697.735595703125,1.1049649933014445
Power (Yeo-Johnson),GMM,3,8,15,0.01,correlation,31844.361710614012,31074.357421875,0.39147791266441345,1543.0885009765625,0.977354788864511
Power (Yeo-Johnson),KMeans,3,8,15,0.01,correlation,,,0.40797993540763855,1631.982421875,0.8862894614256467
Power (Yeo-Johnson),GMM,4,8,15,0.01,correlation,27886.22063103943,26857.6328125,0.3872145712375641,1748.2227783203125,0.9565203394052937
Power (Yeo-Johnson),KMeans,4,8,15,0.01,correlation,,,0.3950020670890808,1823.7286376953125,0.9493170295767331
Power (Yeo-Johnson),GMM,5,8,15,0.01,correlation,24271.17525458984,22984.00390625,0.3628709316253662,1548.0628662109375,0.9801547410533221
Power (Yeo-Johnson),KMeans,5,8,15,0.01,correlation,,,0.3803485333919525,1655.452880859375,0.9355456707496479
Power (Yeo-Johnson),GMM,6,8,15,0.01,correlation,19609.88378439026,18064.12890625,0.38884425163269043,1629.6124267578125,1.013049110373345
Power (Yeo-Johnson),KMeans,6,8,15,0.01,correlation,,,0.3933964669704437,1682.2760009765625,1.0139337398668928
Power (Yeo-Johnson),GMM,7,8,15,0.01,correlation,15696.936064190671,13892.59765625,0.39817965030670166,1661.2359619140625,1.0105933397972306
Power (Yeo-Johnson),KMeans,7,8,15,0.01,correlation,,,0.4007149338722229,1682.815185546875,1.0147005393123816
Power (Yeo-Johnson),GMM,2,8,15,0.01,euclidean,42321.1785714386,41809.7578125,0.28258436918258667,700.3735961914062,1.3471445614255542
Power (Yeo-Johnson),KMeans,2,8,15,0.01,euclidean,,,0.28258436918258667,700.3735961914062,1.3471445614255542
Power (Yeo-Johnson),GMM,3,8,15,0.01,euclidean,32023.969132489012,31253.96484375,0.4641222655773163,1898.08154296875,0.8729866249514552
Power (Yeo-Johnson),KMeans,3,8,15,0.01,euclidean,,,0.4635581374168396,1899.5006103515625,0.8782058498751697
Power (Yeo-Johnson),GMM,4,8,15,0.01,euclidean,25852.53899041443,24823.951171875,0.4404400885105133,1596.859130859375,0.8538688470626828
Power (Yeo-Johnson),KMeans,4,8,15,0.01,euclidean,,,0.44238176941871643,1596.9061279296875,0.8481592513267464
Power (Yeo-Johnson),GMM,5,8,15,0.01,euclidean,20360.69283271484,19073.521484375,0.39889660477638245,1495.83642578125,0.9755907270686344
Power (Yeo-Johnson),KMeans,5,8,15,0.01,euclidean,,,0.39230242371559143,1493.9627685546875,0.9658000589487198
Power (Yeo-Johnson),GMM,6,8,15,0.01,euclidean,17614.41210470276,16068.6572265625,0.377236545085907,1440.730712890625,0.9594166685673268
Power (Yeo-Johnson),KMeans,6,8,15,0.01,euclidean,,,0.3874412477016449,1471.588134765625,0.9480844630221003
Power (Yeo-Johnson),GMM,7,8,15,0.01,euclidean,13148.560087628171,11344.2216796875,0.3861503601074219,1523.9337158203125,0.9777080924970247
Power (Yeo-Johnson),KMeans,7,8,15,0.01,euclidean,,,0.39841875433921814,1556.4453125,0.9706554274251307
Power (Yeo-Johnson),GMM,2,8,15,0.1,correlation,41837.5887276886,41326.16796875,0.344693660736084,1391.5943603515625,1.2401646170064966
Power (Yeo-Johnson),KMeans,2,8,15,0.1,correlation,,,0.34979331493377686,1410.300537109375,1.2303124594385448
Power (Yeo-Johnson),GMM,3,8,15,0.1,correlation,36072.840226239015,35302.8359375,0.3339264988899231,1238.17138671875,1.1729628445153872
Power (Yeo-Johnson),KMeans,3,8,15,0.1,correlation,,,0.35357072949409485,1334.6571044921875,1.0643765871626285
Power (Yeo-Johnson),GMM,4,8,15,0.1,correlation,31561.81633416443,30533.228515625,0.34537839889526367,1310.382568359375,1.0300338848131527
Power (Yeo-Johnson),KMeans,4,8,15,0.1,correlation,,,0.35408586263656616,1368.1888427734375,1.0319938849172487
Power (Yeo-Johnson),GMM,5,8,15,0.1,correlation,28547.84712958984,27260.67578125,0.32769644260406494,1199.0592041015625,1.0698093734966427
Power (Yeo-Johnson),KMeans,5,8,15,0.1,correlation,,,0.3318304717540741,1232.0040283203125,1.0865193794310726
Power (Yeo-Johnson),GMM,6,8,15,0.1,correlation,25082.79784689026,23537.04296875,0.3409079313278198,1168.5096435546875,1.0760117765033914
Power (Yeo-Johnson),KMeans,6,8,15,0.1,correlation,,,0.3563458323478699,1209.0740966796875,1.0064070587533045
Power (Yeo-Johnson),GMM,7,8,15,0.1,correlation,22075.05325169067,20270.71484375,0.3289843499660492,1097.4515380859375,1.057391186688535
Power (Yeo-Johnson),KMeans,7,8,15,0.1,correlation,,,0.3438189923763275,1150.5103759765625,1.0260609815956896
Power (Yeo-Johnson),GMM,2,8,15,0.1,euclidean,41287.4832589386,40776.0625,0.3164386749267578,1181.86767578125,1.320255037817462
Power (Yeo-Johnson),KMeans,2,8,15,0.1,euclidean,,,0.34457099437713623,1319.056884765625,1.2523666482064821
Power (Yeo-Johnson),GMM,3,8,15,0.1,euclidean,30943.590226239012,30173.5859375,0.358484148979187,1326.1234130859375,1.1506294094556593
Power (Yeo-Johnson),KMeans,3,8,15,0.1,euclidean,,,0.3950570523738861,1480.629638671875,1.0705049224318441
Power (Yeo-Johnson),GMM,4,8,15,0.1,euclidean,27478.89445916443,26450.306640625,0.3849959969520569,1208.655517578125,0.979282856634825
Power (Yeo-Johnson),KMeans,4,8,15,0.1,euclidean,,,0.39865460991859436,1262.263916015625,0.9516356601891065
Power (Yeo-Johnson),GMM,5,8,15,0.1,euclidean,21020.82173896484,19733.650390625,0.34241026639938354,1056.4761962890625,1.1911735197097166
Power (Yeo-Johnson),KMeans,5,8,15,0.1,euclidean,,,0.37173449993133545,1161.619140625,1.0918126938606423
Power (Yeo-Johnson),GMM,6,8,15,0.1,euclidean,18787.87011251526,17242.115234375,0.33590319752693176,1080.3526611328125,1.1489384217383372
Power (Yeo-Johnson),KMeans,6,8,15,0.1,euclidean,,,0.3538059592247009,1129.8570556640625,1.117846720533849
Power (Yeo-Johnson),GMM,7,8,15,0.1,euclidean,15783.943876690671,13979.60546875,0.36496955156326294,1085.03369140625,1.1277472466595806
Power (Yeo-Johnson),KMeans,7,8,15,0.1,euclidean,,,0.37908822298049927,1125.7095947265625,1.0885264703381212
Power (Yeo-Johnson),GMM,2,8,15,0.2,correlation,44322.5965401886,43811.17578125,0.3106330633163452,1172.1890869140625,1.3514858810721846
